round,file,fitness,instructions,normalized_fitness
340,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119180633147113
340,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119180633147113
340,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119180633147113
340,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0119180633147113
341,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0120721841941505
341,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119477286869944
341,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0119477286869944
341,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119477286869944
341,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119477286869944
341,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119477286869944
341,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119477286869944
341,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119477286869944
341,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0119477286869944
341,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119477286869944
342,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119812252964426
342,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0118577075098814
342,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0118577075098814
342,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0118577075098814
342,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0118577075098814
342,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0118577075098814
342,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0118577075098814
342,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0118577075098814
342,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0118577075098814
342,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0118577075098814
343,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0122552116234996
343,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0121288692356285
343,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0121288692356285
343,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0121288692356285
343,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0121288692356285
343,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0121288692356285
343,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0121288692356285
343,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0121288692356285
343,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0121288692356285
343,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0121288692356285
344,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119960425426663
344,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0118723720009893
344,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0118723720009893
344,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0118723720009893
344,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0118723720009893
344,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0118723720009893
344,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0118723720009893
344,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0118723720009893
344,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0118723720009893
344,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0118723720009893
345,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.012125
345,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.012
345,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.012
345,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.012
345,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.012
345,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.012
345,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.012
345,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.012
345,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.012
345,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.012
346,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.012121969507623
346,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119970007498125
346,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119970007498125
346,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119970007498125
346,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0119970007498125
346,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119970007498125
346,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119970007498125
346,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119970007498125
346,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119970007498125
346,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0119970007498125
347,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0122552116234996
347,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0121288692356285
347,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0121288692356285
347,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0121288692356285
347,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0121288692356285
347,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0121288692356285
347,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0121288692356285
347,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0121288692356285
347,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0121288692356285
347,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0121288692356285
348,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0121174266083697
348,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119925046845721
348,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0119925046845721
348,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119925046845721
348,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119925046845721
348,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119925046845721
348,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119925046845721
348,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119925046845721
348,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0119925046845721
348,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119925046845721
349,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119208553520953
349,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0117979599360943
349,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0117979599360943
349,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0117979599360943
349,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0117979599360943
349,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0117979599360943
349,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0117979599360943
349,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0117979599360943
349,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0117979599360943
349,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0117979599360943
350,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.012121969507623
350,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119970007498125
350,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119970007498125
350,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119970007498125
350,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0119970007498125
350,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119970007498125
350,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119970007498125
350,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119970007498125
350,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119970007498125
350,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0119970007498125
351,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0120496894409937
351,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119254658385093
351,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0119254658385093
351,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119254658385093
351,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119254658385093
351,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119254658385093
351,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119254658385093
351,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119254658385093
351,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0119254658385093
351,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119254658385093
352,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119753086419753
352,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0118518518518518
352,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0118518518518518
352,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0118518518518518
352,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0118518518518518
352,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0118518518518518
352,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0118518518518518
352,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0118518518518518
352,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0118518518518518
352,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0118518518518518
353,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0122552116234996
353,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0121288692356285
353,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0121288692356285
353,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0121288692356285
353,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0121288692356285
353,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0121288692356285
353,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0121288692356285
353,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0121288692356285
353,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0121288692356285
353,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0121288692356285
354,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0120392205535559
354,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.011915104877746
354,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.011915104877746
354,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.011915104877746
354,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.011915104877746
354,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.011915104877746
354,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.011915104877746
354,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.011915104877746
354,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.011915104877746
354,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.011915104877746
355,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119886293412433
355,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0118650352243233
355,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0118650352243233
355,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0118650352243233
355,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0118650352243233
355,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0118650352243233
355,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0118650352243233
355,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0118650352243233
355,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0118650352243233
355,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0118650352243233
356,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0121159130652011
356,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119910067449412
356,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119910067449412
356,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119910067449412
356,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0119910067449412
356,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119910067449412
356,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119910067449412
356,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119910067449412
356,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119910067449412
356,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0119910067449412
357,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0122012578616352
357,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0120754716981132
357,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0120754716981132
357,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0120754716981132
357,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0120754716981132
357,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0120754716981132
357,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0120754716981132
357,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0120754716981132
357,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0120754716981132
357,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0120754716981132
358,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119458128078817
358,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0118226600985221
358,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0118226600985221
358,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0118226600985221
358,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0118226600985221
358,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0118226600985221
358,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0118226600985221
358,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0118226600985221
358,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0118226600985221
358,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0118226600985221
359,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119886293412433
359,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0118650352243233
359,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0118650352243233
359,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0118650352243233
359,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0118650352243233
359,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0118650352243233
359,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0118650352243233
359,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0118650352243233
359,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0118650352243233
359,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0118650352243233
360,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0120706819313091
360,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119462419113987
360,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0119462419113987
360,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119462419113987
360,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119462419113987
360,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119462419113987
360,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119462419113987
360,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0119462419113987
360,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0119462419113987
360,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119462419113987
361,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0121767511925684
361,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0120512176751192
361,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0120512176751192
361,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0120512176751192
361,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0120512176751192
361,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0120512176751192
361,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0120512176751192
361,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0120512176751192
361,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0120512176751192
361,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0120512176751192
362,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0122552116234996
362,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0121288692356285
362,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0121288692356285
362,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0121288692356285
362,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0121288692356285
362,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0121288692356285
362,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0121288692356285
362,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.96,165,0.0121288692356285
362,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.96,155,0.0121288692356285
362,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0121288692356285
363,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0119164619164619
363,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0117936117936117
363,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0117936117936117
363,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0117936117936117
363,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0117936117936117
363,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0117936117936117
